active_margin,active_rank,active_singular_gap,alpha,beta,carrier_id,certified,contraction_excess,eligible,lambda_keep,lambda_up,normality_residual,parent_radius,persistent_gap,persistent_rank,product_norm,radius_bound,reason,rho_mass,runtime_active_native_radius,runtime_active_rank_utilization,runtime_control_run,runtime_control_within_radius,runtime_formation_utilization,runtime_limiting_surface,runtime_persistent_native_radius,runtime_persistent_utilization,runtime_same_active_rank,runtime_status_preserved,runtime_stratum_parent_radius,state_index,structured_active_bound,structured_active_bound_verified,structured_active_spectral_shift,structured_control_run,structured_parent_norm,structured_same_active_rank,structured_status_preserved,y_min
0.11485591892407215,4,0.20349716852891064,0.028393574002137524,0.9716064259978625,zachary-karate-network,True,6.661338147750939e-16,False,0.05131542964025806,0.0014996076703030718,4.809344436828694e-17,1.4095460842364976e-07,0.42239999999999667,4,"max(||DeltaK||_2,||DeltaY||_2,||DeltaR||_2,||Deltarho||_1)","{'delta': 1.4095460842364976e-07, 'valid': True, 'reason': None, 'active_margin': 0.11485591892407215, 'active_rank': 4, 'persistent_rank': 4, 'persistent_gap': 0.42239999999999667, 'persistent_subspace_bound': 1.334797522327195e-06, 'weighted_projector_bound': 1.5927047034396145e-05, 'load_bound': 5.149130720697262e-05, 'alpha_bound': 0.000976841208406475, 'packet_bound': 0.0029710510712771332, 'active_subspace_sin_bound': 0.029199925411788185, 'active_formation_bound': 0.09901874066386385}",,1.0000000000000002,2.0405877485846473e-10,0.9999993465172271,True,True,5.921188651698511e-08,active_runtime_rank,9.999999384113778e-09,9.782546203496166e-07,True,True,9.782545601002623e-15,8,0.04925034531554985,True,1.7494123094596858e-09,True,7.047730421483323e-08,True,True,0.1709161548040547
0.3436812526293643,4,0.20726245834618476,0.029812641918907094,0.9701873580810928,zachary-karate-network,True,6.661338147750939e-16,True,0.43117153986124357,0.013249361184144189,4.809344436828694e-17,4.0876836442858425e-06,0.42239999999999667,4,"max(||DeltaK||_2,||DeltaY||_2,||DeltaR||_2,||Deltarho||_1)","{'delta': 4.0876836442858425e-06, 'valid': True, 'reason': None, 'active_margin': 0.3436812526293643, 'active_rank': 4, 'persistent_rank': 4, 'persistent_gap': 0.42239999999999667, 'persistent_subspace_bound': 3.870920453470327e-05, 'weighted_projector_bound': 0.000463354789469909, 'load_bound': 0.00150125073298379, 'alpha_bound': 0.003400969996751765, 'packet_bound': 0.010463670769930832, 'active_subspace_sin_bound': 0.10097024664692217, 'active_formation_bound': 0.34266937505764866}",,1.0,2.0781511201954838e-10,0.9999994274214346,True,True,1.9802154670956536e-08,active_runtime_rank,9.999999384113778e-09,8.412931929342446e-06,True,True,8.41293141120156e-14,9,0.16824382369082908,True,6.890749440491284e-08,True,2.0438418222301635e-06,True,True,0.17409106917585637
0.056876354857136914,4,0.20575707749868236,0.02918596763801934,0.9708140323619806,zachary-karate-network,True,6.661338147750939e-16,True,0.16463848014815008,0.0049495919850743786,4.809344436828694e-17,2.349243473727496e-07,0.42239999999999667,4,"max(||DeltaK||_2,||DeltaY||_2,||DeltaR||_2,||Deltarho||_1)","{'delta': 2.349243473727496e-07, 'valid': True, 'reason': None, 'active_margin': 0.056876354857136914, 'active_rank': 4, 'persistent_rank': 4, 'persistent_gap': 0.42239999999999667, 'persistent_subspace_bound': 2.224662641737463e-06, 'weighted_projector_bound': 2.6601536408478015e-05, 'load_bound': 8.611353332039913e-05, 'alpha_bound': 0.0005082968082858771, 'packet_bound': 0.0015255554214340457, 'active_subspace_sin_bound': 0.01482870421741695, 'active_formation_bound': 0.05033051682190875}",,1.0000000000000002,2.063141282057596e-10,0.9999998759005921,True,True,1.1967421051062398e-07,active_runtime_rank,9.999999384113778e-09,3.1938764004735274e-06,True,True,3.1938762037670806e-14,10,0.025098815170035895,True,2.152057490545367e-09,True,1.1746217376540358e-07,True,True,0.17304156389863168
0.37860206789355666,4,0.20720740127947904,0.029777517213654774,0.9702224827863453,zachary-karate-network,True,6.661338147750939e-16,True,0.470882646101968,0.014452062644069251,4.809344436828694e-17,4.8864264253531915e-06,0.42239999999999667,4,"max(||DeltaK||_2,||DeltaY||_2,||DeltaR||_2,||Deltarho||_1)","{'delta': 4.8864264253531915e-06, 'valid': True, 'reason': None, 'active_margin': 0.37860206789355666, 'active_rank': 4, 'persistent_rank': 4, 'persistent_gap': 0.42239999999999667, 'persistent_subspace_bound': 4.6273090567564755e-05, 'weighted_projector_bound': 0.0005539021101165639, 'load_bound': 0.0017947153412132945, 'alpha_bound': 0.003725444592684345, 'packet_bound': 0.011520007173299946, 'active_subspace_sin_bound': 0.11119300857175379, 'active_formation_bound': 0.3774063006996171}",,1.0,2.077603567364138e-10,0.9999992733327935,True,True,1.7977777728013442e-08,active_runtime_rank,9.999999384113778e-09,9.164852162939496e-06,True,True,9.164851598488879e-14,11,0.18495398569310095,True,5.5050303093828745e-08,True,2.4432132126328554e-06,True,True,0.1741020550658283
0.05305637483373477,4,0.20680383240408257,0.02959044881305123,0.9704095511869487,zachary-karate-network,True,6.661338147750939e-16,True,0.16968457256238578,0.0051741480209364235,4.809344436828694e-17,2.349243473727496e-07,0.42239999999999667,4,"max(||DeltaK||_2,||DeltaY||_2,||DeltaR||_2,||Deltarho||_1)","{'delta': 2.349243473727496e-07, 'valid': True, 'reason': None, 'active_margin': 0.05305637483373477, 'active_rank': 4, 'persistent_rank': 4, 'persistent_gap': 0.42239999999999667, 'persistent_subspace_bound': 2.224662641737463e-06, 'weighted_projector_bound': 2.6624243829426936e-05, 'load_bound': 8.623197550799142e-05, 'alpha_bound': 0.0004936391515303889, 'packet_bound': 0.0014718448726400107, 'active_subspace_sin_bound': 0.014234212737064903, 'active_formation_bound': 0.04831275280351637}",,1.0,2.0735825344917845e-10,0.9999996049036148,True,True,1.282872031764122e-07,active_runtime_rank,9.999999384113778e-09,3.3264764715568155e-06,True,True,3.3264762666837126e-14,12,0.024095160714523008,True,5.305434341851267e-09,True,1.1746217376540358e-07,True,True,0.17389585654000264
0.10016141680060572,4,0.2036219429992024,0.028463243193961308,0.9715367568060388,zachary-karate-network,True,6.661338147750939e-16,False,0.06430426815996405,0.0018839308036722785,4.809344436828694e-17,1.4095460842364976e-07,0.42239999999999667,4,"max(||DeltaK||_2,||DeltaY||_2,||DeltaR||_2,||Deltarho||_1)","{'delta': 1.4095460842364976e-07, 'valid': True, 'reason': None, 'active_margin': 0.10016141680060572, 'active_rank': 4, 'persistent_rank': 4, 'persistent_gap': 0.42239999999999667, 'persistent_subspace_bound': 1.334797522327195e-06, 'weighted_projector_bound': 1.5927183434838474e-05, 'load_bound': 5.149201761063101e-05, 'alpha_bound': 0.0007791760633056618, 'packet_bound': 0.0023640144412198447, 'active_subspace_sin_bound': 0.02321964328990918, 'active_formation_bound': 0.07874822179527775}",,1.0000000000000002,2.0418296252242006e-10,0.9999997450964955,True,True,6.790622186239599e-08,active_runtime_rank,9.999999384113778e-09,1.227565408044029e-06,True,True,1.2275653324399669e-14,13,0.03921062322226295,True,2.7273565350593998e-09,True,7.047730421483323e-08,True,True,0.1709247178388967
0.1018602818519175,4,0.20629093918810043,0.029342692684009852,0.9706573073159902,zachary-karate-network,True,6.661338147750939e-16,False,0.06510101467223332,0.001967985047397057,4.809344436828694e-17,1.8793947789819968e-07,0.42239999999999667,4,"max(||DeltaK||_2,||DeltaY||_2,||DeltaR||_2,||Deltarho||_1)","{'delta': 1.8793947789819968e-07, 'valid': True, 'reason': None, 'active_margin': 0.1018602818519175, 'active_rank': 4, 'persistent_rank': 4, 'persistent_gap': 0.42239999999999667, 'persistent_subspace_bound': 1.779730071579782e-06, 'weighted_projector_bound': 2.129476305089944e-05, 'load_bound': 6.896123080078277e-05, 'alpha_bound': 0.0010303320016040894, 'packet_bound': 0.003086418251624265, 'active_subspace_sin_bound': 0.029922964758137154, 'active_formation_bound': 0.10155701467576264}",,1.0000000000000002,2.0684733608071075e-10,0.9999999680767632,True,True,6.681903525130645e-08,active_runtime_rank,9.999999384113778e-09,1.2730941216432255e-06,True,True,1.2730940432351127e-14,14,0.050505809451744994,True,4.098840516997271e-09,True,9.39697388790961e-08,True,True,0.17367812845423486
0.10666239479669172,4,0.20585507445371273,0.029189827252489548,0.9708101727475104,zachary-karate-network,True,6.661338147750939e-16,False,0.06089773919938744,0.0018310422955977819,4.809344436828694e-17,1.4095460842364976e-07,0.42239999999999667,4,"max(||DeltaK||_2,||DeltaY||_2,||DeltaR||_2,||Deltarho||_1)","{'delta': 1.4095460842364976e-07, 'valid': True, 'reason': None, 'active_margin': 0.10666239479669172, 'active_rank': 4, 'persistent_rank': 4, 'persistent_gap': 0.42239999999999667, 'persistent_subspace_bound': 1.334797522327195e-06, 'weighted_projector_bound': 1.5964405614051334e-05, 'load_bound': 5.168601157323591e-05, 'alpha_bound': 0.0008253201377705635, 'packet_bound': 0.002473945168992944, 'active_subspace_sin_bound': 0.02403579484798394, 'active_formation_bound': 0.0815499143397268}",,0.9999999999999998,2.064123685233656e-10,0.9999993730221233,True,True,6.379072828204625e-08,active_runtime_rank,9.999999384113778e-09,1.186193840112537e-06,True,True,1.1861937670564928e-14,15,0.040599286455610124,True,2.9613112795257024e-09,True,7.047730421483323e-08,True,True,0.17326017828713036
0.2768314769870497,4,0.20630075922620833,0.029394759289480103,0.9706052407105198,zachary-karate-network,True,6.661338147750939e-16,True,0.34228699244439437,0.010366154363083501,4.809344436828694e-17,2.5841678211002453e-06,0.42239999999999667,4,"max(||DeltaK||_2,||DeltaY||_2,||DeltaR||_2,||Deltarho||_1)","{'delta': 2.5841678211002453e-06, 'valid': True, 'reason': None, 'active_margin': 0.2768314769870497, 'active_rank': 4, 'persistent_rank': 4, 'persistent_gap': 0.42239999999999667, 'persistent_subspace_bound': 2.447131780361677e-05, 'weighted_projector_bound': 0.0002927486307527295, 'load_bound': 0.0009480626682023326, 'alpha_bound': 0.00270290431885344, 'packet_bound': 0.008294223872944774, 'active_subspace_sin_bound': 0.08040904845968301, 'active_formation_bound': 0.272919941953738}",,1.0000000000000002,2.0685645498987748e-10,0.9999995814798122,True,True,2.4587425765685372e-08,active_runtime_rank,9.999999384113778e-09,6.631062424276024e-06,True,True,6.631062015878026e-14,16,0.13449739148145964,True,2.8547066266426668e-08,True,1.292083910531261e-06,True,True,0.17348866763315318
0.12652457262356637,4,0.2069832215632572,0.02964790967419031,0.9703520903258097,zachary-karate-network,True,6.661338147750939e-16,True,0.21319763299977115,0.006513990363854495,4.809344436828694e-17,7.517579115927987e-07,0.42239999999999667,4,"max(||DeltaK||_2,||DeltaY||_2,||DeltaR||_2,||Deltarho||_1)","{'delta': 7.517579115927987e-07, 'valid': True, 'reason': None, 'active_margin': 0.12652457262356637, 'active_rank': 4, 'persistent_rank': 4, 'persistent_gap': 0.42239999999999667, 'persistent_subspace_bound': 7.118922293208181e-06, 'weighted_projector_bound': 8.521435629918086e-05, 'load_bound': 0.00027603797884207437, 'alpha_bound': 0.0012595297905538148, 'packet_bound': 0.0037822759439502217, 'active_subspace_sin_bound': 0.03654669122824827, 'active_formation_bound': 0.1240443086574802}",,1.0000000000000002,2.0753733710648254e-10,0.9999997670843228,True,True,5.379537344397792e-08,active_runtime_rank,9.999999384113778e-09,4.178892122581601e-06,True,True,4.178891865209393e-14,17,0.061617600194270206,True,4.682516152598737e-09,True,3.75878955738429e-07,True,True,0.17409227478754838
