active_rank,carrier_id,eligible,exact_ground_gap,exact_lowest_eigenvalue,exact_negative,exact_simple,generalized_ground_gap,generalized_lowest_eigenvalue,generalized_match_residual,ground_witness_negative,ground_witness_quotient,parent_ground_eigenvalue,reason,runtime_gate_reached,runtime_gate_success,runtime_reason,state_index
4,zachary-karate-network,False,0.2015404391789102,0.0183398301995563,False,True,0.20154043917891024,0.01833983019955644,5.551115123125783e-16,False,0.01983118492893604,-0.8564228908543129,no simple negative active ground mode,True,False,formation gate failed: no simple negative lowest eigenvalue,1
4,zachary-karate-network,False,0.18358923404633318,0.0390642538609407,False,True,0.1835892340463332,0.03906425386094077,1.1102230246251565e-16,False,0.040323415668156365,-0.8147253253729002,no simple negative active ground mode,True,False,formation gate failed: no simple negative lowest eigenvalue,2
4,zachary-karate-network,False,0.17084311490897286,0.046946466534883394,False,True,0.17084311490897286,0.04694646653488334,3.885780586188048e-16,False,0.04905901908755398,-0.9687363332488208,no simple negative active ground mode,True,False,formation gate failed: no simple negative lowest eigenvalue,3
4,zachary-karate-network,True,0.22343248523738649,-0.016692768977012242,True,True,0.22343248523738657,-0.016692768977012298,2.220446049250313e-16,True,-0.01601833373140047,-1.1142428585254294,,True,True,,4
4,zachary-karate-network,True,0.39240915643067303,-0.18735296279523075,True,True,0.3924091564306731,-0.18735296279523087,2.220446049250313e-16,True,-0.18705427109925213,-1.0361614485699562,,True,True,,5
4,zachary-karate-network,True,0.3754876158804188,-0.17037992710874073,True,True,0.3754876158804191,-0.17037992710874086,4.996003610813204e-16,True,-0.17005322344326843,-1.0480881122534513,,True,True,,6
4,zachary-karate-network,False,0.1259521923505591,0.09364734418271849,False,True,0.12595219235055938,0.09364734418271829,2.7755575615628914e-16,False,0.09660398222432774,-1.0399954430035558,no simple negative active ground mode,True,False,formation gate failed: no simple negative lowest eigenvalue,7
4,zachary-karate-network,False,0.10640040527458934,0.11485591882407216,False,True,0.10640040527458934,0.11485591882407235,3.885780586188048e-16,False,0.11535467007582051,-0.9740886942074094,no simple negative active ground mode,True,False,formation gate failed: no simple negative lowest eigenvalue,8
4,zachary-karate-network,True,0.6873625152587286,-0.4836705785631965,True,True,0.6873625152587294,-0.4836705785631972,6.661338147750939e-16,True,-0.48357607794854857,-1.1945495640745467,,True,True,,9
4,zachary-karate-network,True,0.2627507116943235,-0.056876354957136915,True,True,0.26275071169432346,-0.05687635495713686,2.220446049250313e-16,True,-0.05631602039943235,-1.1159679298646594,,True,True,,10
4,zachary-karate-network,True,0.7572041457871134,-0.5541939461472519,True,True,0.757204145787113,-0.5541939461472516,3.3306690738754696e-16,True,-0.5541181768709581,-1.1963298123881747,,True,True,,11
4,zachary-karate-network,True,0.2610880672524807,-0.05305637493373477,True,True,0.26108806725248035,-0.05305637493373465,3.3306690738754696e-16,True,-0.0521944605018993,-1.1802375492326524,,True,True,,12
4,zachary-karate-network,False,0.12174150141810867,0.10016141670060573,False,True,0.12174150141810876,0.10016141670060559,1.6653345369377348e-16,False,0.10263565105155187,-0.9780483815896868,no simple negative active ground mode,True,False,formation gate failed: no simple negative lowest eigenvalue,13
4,zachary-karate-network,False,0.1106970473104761,0.10186028175191751,False,True,0.1106970473104762,0.10186028175191736,2.7755575615628914e-16,False,0.10349545142592265,-1.1607192251791054,no simple negative active ground mode,True,False,formation gate failed: no simple negative lowest eigenvalue,14
4,zachary-karate-network,False,0.10718367697371362,0.10666239469669173,False,True,0.1071836769737135,0.10666239469669181,1.6653345369377348e-16,False,0.10807080864898833,-1.1283501212753766,no simple negative active ground mode,True,False,formation gate failed: no simple negative lowest eigenvalue,15
4,zachary-karate-network,True,0.5536629639740994,-0.3506799107518762,True,True,0.5536629639741002,-0.350679910751877,7.771561172376096e-16,True,-0.35053191376049175,-1.1513306690770662,,True,True,,16
4,zachary-karate-network,True,0.33229521050732647,-0.12652457272356638,True,True,0.3322952105073268,-0.1265245727235665,3.3306690738754696e-16,True,-0.1260428255398601,-1.1949074609643486,,True,True,,17
4,zachary-karate-network,True,0.28383756801161825,-0.07740624975296209,True,True,0.28383756801161836,-0.07740624975296216,2.220446049250313e-16,True,-0.07644741304016155,-1.1946803750438222,,True,True,,18
4,zachary-karate-network,False,0.09537367346076793,0.12469526325844667,False,True,0.09537367346076782,0.1246952632584468,2.7755575615628914e-16,False,0.12858742369416876,-1.1590176468849138,no simple negative active ground mode,True,False,formation gate failed: no simple negative lowest eigenvalue,19
4,zachary-karate-network,False,0.12413221333482467,0.0869301492763745,False,True,0.12413221333482462,0.08693014927637462,2.220446049250313e-16,False,0.08879434488551602,-1.178248531168792,no simple negative active ground mode,True,False,formation gate failed: no simple negative lowest eigenvalue,20
4,zachary-karate-network,False,0.15270313308064026,0.059296931735241386,False,True,0.1527031330806402,0.059296931735241386,1.6653345369377348e-16,False,0.061391364501557966,-1.1776686192367745,no simple negative active ground mode,True,False,formation gate failed: no simple negative lowest eigenvalue,21
4,zachary-karate-network,False,0.10770186486147294,0.10514629240411728,False,True,0.10770186486147275,0.10514629240411726,4.163336342344337e-16,False,0.10668333629013374,-1.160343184261489,no simple negative active ground mode,True,False,formation gate failed: no simple negative lowest eigenvalue,22
4,zachary-karate-network,False,0.16464776133669962,0.04928203797502085,False,True,0.16464776133669948,0.049282037975020905,1.6653345369377348e-16,False,0.0500927569649636,-0.9395016356520047,no simple negative active ground mode,True,False,formation gate failed: no simple negative lowest eigenvalue,23
4,zachary-karate-network,False,0.10928448195836053,0.10433375478511835,False,True,0.10928448195836078,0.10433375478511824,1.3877787807814457e-16,False,0.10581560522697689,-1.130571441837307,no simple negative active ground mode,True,False,formation gate failed: no simple negative lowest eigenvalue,24
4,zachary-karate-network,False,0.12869892802017224,0.08556325288563137,False,True,0.1286989280201723,0.08556325288563137,2.220446049250313e-16,False,0.08674122059145493,-1.0464979534278163,no simple negative active ground mode,True,False,formation gate failed: no simple negative lowest eigenvalue,25
4,zachary-karate-network,False,0.1305181737108887,0.0803840061885115,False,True,0.1305181737108887,0.0803840061885114,1.3877787807814457e-16,False,0.08184824588976347,-1.1501125602182067,no simple negative active ground mode,True,False,formation gate failed: no simple negative lowest eigenvalue,26
4,zachary-karate-network,False,0.11587257457811637,0.09984180447207869,False,True,0.11587257457811642,0.09984180447207877,2.7755575615628914e-16,False,0.10085073527283824,-1.0359079526278177,no simple negative active ground mode,True,False,formation gate failed: no simple negative lowest eigenvalue,27
4,zachary-karate-network,False,0.08388028838878397,0.13487695072967484,False,True,0.08388028838878392,0.13487695072967498,4.440892098500626e-16,False,0.13598598676304297,-1.1419698391022401,no simple negative active ground mode,True,False,formation gate failed: no simple negative lowest eigenvalue,28
4,zachary-karate-network,False,0.14454701905580286,0.06784508060702071,False,True,0.14454701905580306,0.06784508060702063,1.3877787807814457e-16,False,0.06901017262584011,-1.04153374347567,no simple negative active ground mode,True,False,formation gate failed: no simple negative lowest eigenvalue,29
4,zachary-karate-network,False,0.0945789535427537,0.12482630760163663,False,True,0.0945789535427536,0.12482630760163659,3.3306690738754696e-16,False,0.12559913738186348,-1.061504448459975,no simple negative active ground mode,True,False,formation gate failed: no simple negative lowest eigenvalue,30
4,zachary-karate-network,False,0.14221835802320829,0.0742628230347332,False,True,0.14221835802320834,0.0742628230347332,1.6653345369377348e-16,False,0.07507938232457277,-0.940427772317884,no simple negative active ground mode,True,False,formation gate failed: no simple negative lowest eigenvalue,31
4,zachary-karate-network,True,0.27228919963279874,-0.05770464221873961,True,True,0.27228919963279863,-0.05770464221873956,1.1102230246251565e-16,True,-0.05734863250461271,-0.7709200425092484,,True,True,,32
4,zachary-karate-network,True,0.3468771375435864,-0.1313989709327415,True,True,0.34687713754358673,-0.1313989709327416,3.3306690738754696e-16,True,-0.13123936552510448,-0.7161498551348645,,True,True,,33
