generation,environment,reward,maintenance,environment_match,active_self_representations,multiplicity_unity_distance,representation_diversity,standpoint_persistence,perspective_rho,perspective_closure,perspective_failure,perspective_exports_this_step,perspective_exports_total,here_norm,action_source,chosen_candidate_index,policy_change_norm,self_reference_reachable,self_recurrent_coupling,policy_to_self_coupling,standpoint_0,standpoint_1,standpoint_2,standpoint_3,standpoint_4,standpoint_5,standpoint_6
10,perspective_B,0.7801642990829911,0.5300135187721381,0.8202606653133244,5,0.31803572841167765,0.21541845864725,0.9935340283050555,0.985,True,,0,2,1.0411629012509298,model_free,0,0.0576262242555986,False,1.2354504401859416,0.466515732467649,0.4164296226277047,0.2520775217892618,0.38667872665424874,0.7670552069799547,0.2968965716674685,0.1023859037882116,0.1026591621997166
11,perspective_B,0.7795034347262687,0.51648967352466,0.8202606653133244,5,0.3119917275039123,0.21840490627210332,0.9936878382370242,0.985,True,,0,2,1.0508232633375973,model_free,0,0.0,False,1.237746452652869,0.5084769593241268,0.42174908796813965,0.2587860522272283,0.3922656824917992,0.7681148590095931,0.3011768075921668,0.11093700409063587,0.11180217413837315
12,perspective_B,0.7508896198578408,0.5079465760358951,0.7616904034616581,5,0.3065631946284201,0.21967498330645568,0.9938135055236318,0.985,True,,0,2,1.0604198408847423,perspective,2,0.07756215989369464,False,1.254155355673043,0.7838782267068879,0.4268931699193843,0.26536298774352796,0.39766856208102036,0.7691452190297609,0.3054072669961855,0.1193533810384217,0.1207951308237328
13,perspective_B,0.7784466441795002,0.5039121654097154,0.8202606653133244,5,0.30247657039285947,0.2160136474520701,0.9938669699921747,0.985,True,,0,2,1.0700285122534092,perspective,0,0.07756215989369464,False,1.2498522268399712,0.7838377843503815,0.4319250369013732,0.27182372799251764,0.40295319954559167,0.7701529063402811,0.30957743984641967,0.12790729748631804,0.12964718374385648
14,perspective_B,0.7605716163152818,0.5006089391522037,0.7877101121970371,5,0.2984013672209409,0.22037832455655582,0.9940175988918432,0.985,True,,0,2,1.0795947244087158,perspective,2,0.062689930569027,False,1.2568309910071078,0.747837513170753,0.43686389347241983,0.27818014515164313,0.4081392967602428,0.7711379656086639,0.3136912479381929,0.13606119290520607,0.13836263796212123
15,perspective_B,0.7780408901056987,0.5011344219545543,0.8238314918249864,5,0.29464422512773003,0.21869970856739482,0.9940909057550327,0.985,True,,0,2,1.08915902742742,perspective,3,0.0886480029346543,False,1.2601592106965915,0.7728452832279397,0.4417150981186681,0.28443241530482405,0.41323258938422563,0.7721031069727091,0.317744555570016,0.14420620493316186,0.14694198645318624
16,perspective_C,0.4827635105602483,0.485264470779787,0.2426171309853342,5,0.2154490539152951,0.16778905235834718,0.994862742335387,0.985,True,,0,2,1.0979046581309313,perspective,4,0.08680071108983578,False,1.3109242108076635,0.5897900315447347,0.44614789535041616,0.28962819889743013,0.41759138793039546,0.7734142598063858,0.32120740793368224,0.15110202220421462,0.15460917066024943
17,perspective_C,0.502187002587462,0.47840934627111187,0.2861247169655345,5,0.2594600633368785,0.18628998363997412,0.9942613140060673,0.985,True,,0,2,1.1073105972678845,perspective,1,0.08357396969194984,False,1.3295362532109294,0.6583517983709556,0.4504481772929674,0.295737893468153,0.42230817610646415,0.7743550753871086,0.3254554814757119,0.15866091812863714,0.1634250929755564
18,perspective_C,0.5044719386211878,0.47373365134479195,0.2935767876520262,5,0.26408959725120307,0.19357343282087716,0.9943576855065376,0.985,True,,0,2,1.1166848157144473,perspective,3,0.04404294125160237,False,1.3177905347231116,0.605809380598865,0.4546828059635036,0.30182299510939226,0.42695157007813667,0.7752685345521041,0.3296044069360306,0.16601218395797224,0.17211434884593124
19,perspective_C,0.48893381228314076,0.4708277349752981,0.2645498347170817,5,0.2665339309016961,0.19391846984004127,0.9944050038631708,0.985,True,,0,2,1.1260752775985428,perspective,1,0.0565536348315599,False,1.3236835655130312,0.6044314532611471,0.45884986008149786,0.30789575588351703,0.4315143898500501,0.7761896618839006,0.333628202853608,0.17341071783724868,0.18068875329549397
20,perspective_C,0.49245850916765566,0.4695543153843585,0.27263030771437763,5,0.26346786774612996,0.19430284831679015,0.9944970152898794,0.985,True,,0,2,1.1354201879979164,perspective,1,0.05629882230697874,False,1.3202189708763243,0.6292510753141821,0.46294157495604793,0.3138754462335595,0.43599552762232296,0.7770900698358043,0.3375975966764075,0.18067195558991192,0.18913153142633174
21,perspective_C,0.4996092063372365,0.4710171104076428,0.286666222744922,5,0.26007370930460305,0.19239908904375783,0.9945634418391017,0.985,True,,0,2,1.144738673621918,perspective,2,0.11,False,1.3165104621093184,0.6516868323609867,0.46696447238446653,0.3197599607851522,0.4404014603544413,0.7779737185771988,0.341506881467005,0.18792995949010494,0.1974416548062055
22,perspective_C,0.48613334625534416,0.4721203901539523,0.2590876116429355,5,0.2572860035956923,0.19225634315277432,0.9946451074477151,0.985,True,,0,2,1.1540204354196162,perspective,2,0.10888082422041016,False,1.2924944641066283,0.8033479504259461,0.4709314200769943,0.32555693048224776,0.44474585269359085,0.7788404266417341,0.34535884962921853,0.19507500012140544,0.20562386441294153
23,perspective_C,0.4944961235104963,0.4781824768548847,0.27312969039302093,5,0.2543866236421764,0.1911661136091962,0.9947160580236333,0.985,True,,0,2,1.1632675648312252,perspective,3,0.07966110626162917,False,1.2873328174903467,0.6785886639517462,0.4748412835635143,0.3312640432415041,0.4490276002959863,0.7796907378541242,0.34915351226514474,0.2021658173530645,0.21367894400528495
24,perspective_A,0.7561475059775139,0.5184261118033026,0.7747099919332948,5,0.29138659660864014,0.22127015242699272,0.9946842160365703,0.985,True,,0,2,1.1727287810317655,perspective,4,0.11,False,1.3322492146930036,0.6697334548560475,0.4791861243641069,0.33700309965259106,0.4535059228338425,0.780481943414861,0.3526408196901624,0.2092330698226984,0.22169495177046736
25,perspective_A,0.7842906208449156,0.5439830725474784,0.8168482328990062,5,0.28940815729382413,0.21627145114224297,0.9947041861190963,0.985,True,,0,2,1.182294249518851,perspective,4,0.0661405634299071,False,1.3373640420084192,0.6643398421916531,0.4836160145904493,0.34271584411526573,0.4580752222386391,0.7812724205109982,0.35605362789915984,0.21627410206059045,0.22959293461906388
26,perspective_A,0.7732849968875883,0.5636873288242251,0.784521064489995,5,0.29314351903303837,0.2191516929778405,0.9947548241916276,0.985,True,,0,2,1.1918650652793021,perspective,3,0.06628202764059368,False,1.3368014226775764,0.647542226715118,0.4880735724224049,0.3483791630517127,0.4626242358606333,0.782028082350177,0.3594267042203644,0.2232950514971269,0.23732075250113993
27,perspective_A,0.7634873586901938,0.57640605353675,0.7589845031899302,5,0.29150522523951905,0.219130541468724,0.9948273349890381,0.985,True,,0,2,1.2014221989645413,perspective,1,0.08267240981437535,False,1.339524005352102,0.6345981692343015,0.4925319612840865,0.35399303900475404,0.46717590502714346,0.7827684714572005,0.3627509212637929,0.23011989556024795,0.24493528177635182
28,perspective_A,0.7729605842364611,0.5851900693996519,0.7735030843769675,5,0.2892642231559746,0.21815865651231334,0.9948923153722813,0.985,True,,0,2,1.2109501313223139,perspective,1,0.058956732704842515,False,1.3398166101698104,0.6312444181455069,0.49696385738936033,0.35954262732382625,0.47170165619980714,0.7834938949757602,0.3660265870450723,0.23683814968720032,0.25243481661262174
29,perspective_A,0.7976526995724281,0.5931768766549316,0.8177695490625179,5,0.28650579641118085,0.21610645083438532,0.9949476316228746,0.985,True,,0,2,1.2204453975604486,perspective,4,0.10999999999999999,False,1.3450896238167687,0.6766900997754262,0.501354807883832,0.3650156251750114,0.4761868685882854,0.7842064302245836,0.36925122213746525,0.24353291123814558,0.2598182354814666
30,perspective_A,0.7525496122091837,0.6012221432580551,0.7232633140085373,5,0.29115238849696956,0.22070347353979997,0.994991981154121,0.985,True,,0,2,1.2298974676833183,perspective,4,0.10799604067617893,False,1.3634981706999776,0.6457717064883004,0.5057401246657559,0.3703886826583116,0.48060809986334024,0.7848718229644104,0.37243643617523436,0.25031339991258494,0.2670455200356505
31,perspective_A,0.8022544150912193,0.6058010686567832,0.8188114656478372,5,0.2893464557341055,0.22227588717738261,0.9950829460192784,0.985,True,,0,2,1.2392711460582164,perspective,4,0.10999999999999999,False,1.3716512960576768,0.6636395887346899,0.5100838648014895,0.3757015142115022,0.48498724557289746,0.7855189277866611,0.3755817505836924,0.2568548494780762,0.2741662218242752
32,perspective_B,0.7793946196725403,0.5845272786868944,0.7838085262839471,5,0.25488727729429983,0.20112214912313972,0.9951872951504931,0.985,True,,0,2,1.2484830923575012,perspective,4,0.0492133325135337,False,1.3837733764178048,0.6834545342026208,0.5141998595068488,0.38066400651141646,0.4892886589435259,0.7861974488703023,0.37872553814995097,0.2633871328052816,0.28122555925285253
33,perspective_B,0.7755423977552964,0.5702118800202749,0.7837711609901379,5,0.25203814830300286,0.20299902001967274,0.9952929800231669,0.985,True,,0,2,1.2575289839113422,perspective,3,0.0847367016486323,False,1.3939521291394452,0.6898851355464094,0.5181771823418935,0.38551959891424725,0.4934433333799587,0.7868547602810914,0.38183388915021693,0.26977510191539106,0.28817309100456967
34,perspective_B,0.7778193519384338,0.5627719961855573,0.7917303044216155,5,0.2502124680444035,0.20536264402837068,0.9953951600458906,0.985,True,,0,2,1.2664242090100204,perspective,3,0.11,False,1.4019742391958225,0.6979633755879381,0.522042113164653,0.3902829916911268,0.4974788672091496,0.7874902158407439,0.3849094523518706,0.2759831220651792,0.29501434220492195
35,perspective_B,0.7662531830355013,0.5568932971850411,0.7713124638491853,5,0.2483634749044382,0.20602250685074458,0.9954755459365041,0.985,True,,0,2,1.2752073414295597,perspective,3,0.04622763080761274,False,1.4084239814912087,0.6984791006218705,0.5258222399947504,0.3949677056327237,0.5014241550390657,0.7881081778622042,0.3879464526449068,0.28207988031607556,0.3017499872429952
36,perspective_B,0.7862681653963546,0.5547229391329241,0.8128295348105357,5,0.24648555037428216,0.20609313421892544,0.9955482439345195,0.985,True,,0,2,1.283887759132105,perspective,4,0.08075446377478086,False,1.4173581038192813,0.6872565913995605,0.5295238920938161,0.3995737689759249,0.5052862966786771,0.7887100862503151,0.3909435347714504,0.28809636919063614,0.30838096862937864
37,perspective_B,0.7758658755729002,0.5518018661037877,0.7932135661805007,5,0.24586456091862602,0.20793891839606224,0.9956329268603362,0.985,True,,0,2,1.2924573149566545,perspective,4,0.0902417266704095,False,1.4146485712265948,0.6928271586364634,0.5331622867483887,0.40411649834136265,0.5090805418633259,0.7892928519289529,0.39390725563226003,0.29392807881742017,0.31491411047374984
38,perspective_B,0.7938630845258796,0.5517470844827933,0.8293840150212854,5,0.243674556709536,0.20671487996203833,0.9956905308141771,0.985,True,,0,2,1.3009442797337483,perspective,3,0.0563562069357408,False,1.4121689171873797,0.6943866580137281,0.536734853919247,0.40858248904169203,0.5128054961960463,0.7898638834912182,0.3968261508603771,0.2997414129568339,0.3213436247819734
39,perspective_B,0.7815703505733509,0.5517003147874695,0.8051694543861578,5,0.24714599967874687,0.21134073130500358,0.9957353534644846,0.985,True,,0,2,1.3093990601308525,perspective,1,0.07810697481327022,False,1.4129432084026963,0.687408533654685,0.5402696669805206,0.4130334091815641,0.5164937375941248,0.7904284566386621,0.3997558176241845,0.30547960203594177,0.3276775266777207
40,perspective_C,0.5136279870183541,0.535311745823869,0.2785764265521807,5,0.22557117089757428,0.18918434929235092,0.9958925137601814,0.985,True,,0,2,1.3175645765969608,perspective,1,0.05963791409509286,False,1.4038086271582724,0.6813102513869908,0.5433885733874324,0.4175289153496933,0.5199456916619805,0.7910165857733669,0.4027618614132986,0.31088121059800244,0.3338560637514526
41,perspective_C,0.48477502650656423,0.5230410546718497,0.22723901958705756,5,0.23167492136695692,0.19578322728157047,0.9959528958136827,0.985,True,,0,2,1.325605045864156,perspective,4,0.09811159431233991,False,1.4068682649403672,0.6859509335904452,0.546406360503928,0.42196934266311364,0.523267995386735,0.791564928213984,0.40576807279486493,0.3162747913300186,0.3399246939674355
42,perspective_C,0.5030154599793305,0.5188682766739661,0.26597488783237316,5,0.2294667791089151,0.1939272636711859,0.9960086958190484,0.985,True,,0,2,1.3335358537745245,perspective,2,0.06755040246496356,False,1.4076433368165249,0.6873131384944078,0.5493298780383564,0.42631804876496027,0.526490402080571,0.7920988018365466,0.40873305105985624,0.3216951047454665,0.3458964829164962
43,perspective_C,0.5006782932962798,0.5157249193127249,0.26315493975275833,5,0.23037596962715418,0.19656442008935696,0.9960937111943263,0.985,True,,0,2,1.3413379838566633,perspective,4,0.05499741557095871,False,1.412724285395139,0.6906938392182161,0.552190688151675,0.4306122157516797,0.5296455266925546,0.7926104486527719,0.411674203154556,0.3268983234666886,0.35178442235752017
44,perspective_C,0.4969772691775054,0.5092598005743374,0.25980718778812845,5,0.22817673558595725,0.19448564835032478,0.9961395941059114,0.985,True,,0,2,1.3490629253942554,perspective,4,0.10792444091865375,False,1.4095698165370367,0.6867475305182922,0.5549950565889054,0.43482999803781663,0.5327395047702828,0.7931126429253447,0.41456862755720203,0.33212309659555606,0.35757823491345503
45,perspective_C,0.5004482035982263,0.5086947526763784,0.26821532768398054,5,0.22896787366553917,0.1964486107017017,0.9962173633778543,0.985,True,,0,2,1.3566596920315042,perspective,1,0.08162263669097541,False,1.4087126073895346,0.6868763998680598,0.557730042674135,0.43898406705677623,0.535760089833995,0.7935936725071218,0.41743868091686187,0.33718187417347667,0.36328948354307744
46,perspective_C,0.49780799218774574,0.5078523127581513,0.26385989554066175,5,0.2278883135638929,0.19569955194350766,0.996269954382231,0.985,True,,0,2,1.3641743285629748,perspective,4,0.01591230856648383,False,1.4079760538552613,0.686517164054917,0.5604199258154403,0.44307242948438225,0.5387316600553428,0.7940637353403106,0.42026758108027085,0.34219483587126115,0.3689129503791554
47,perspective_C,0.49763591912391203,0.5060552199456637,0.26494378916525274,5,0.22713537800501468,0.195294264314207,0.9963244988578773,0.985,True,,0,2,1.371602428508196,perspective,4,0.03767230899155066,False,1.4071278065207484,0.6867356850499549,0.5630641726429778,0.4470970898738163,0.5416538398394406,0.7945218479707303,0.42305803274743714,0.3471465495360286,0.37445090006473225
48,perspective_A,0.7628886119420419,0.5412453838634437,0.7767053182271169,5,0.26031227984615296,0.22884792941420481,0.9962663913033124,0.985,True,,0,2,1.379221103540139,perspective,2,0.10999999999999999,False,1.4420247772683548,0.706684410028592,0.5662509589663492,0.4511659754357016,0.5447091424682854,0.7948877682292548,0.42559245045923677,0.35216903975742275,0.3799386609819236
49,perspective_A,0.7748238267947405,0.56566159572421,0.787727851393086,5,0.2564751114474935,0.22146806672829494,0.996251191247932,0.985,True,,0,2,1.3869177817765919,perspective,2,0.07826458469025312,False,1.4550394097329165,0.708938021460022,0.5695054441535595,0.45519097927983754,0.5478532968250979,0.7952742617516088,0.42804667770659605,0.35734546529487016,0.3853330102141065
50,perspective_A,0.7898758532394969,0.581972315580088,0.8088047191453884,5,0.2562616283248057,0.22071779009342168,0.9962934349293037,0.985,True,,0,2,1.3945903664892387,perspective,2,0.06669173541384531,False,1.4643681265676418,0.7185413748909336,0.5727924657126109,0.4591895685304815,0.551040494808114,0.7956564217680067,0.43045904117140915,0.3623792201794861,0.39065018612193997
51,perspective_A,0.8065132626711011,0.5930035910548235,0.836280070582418,5,0.25424460391739956,0.2171164027473285,0.996312162363831,0.985,True,,0,2,1.4022514385369098,perspective,2,0.0886507206136201,False,1.4633154201482383,0.7203046209100398,0.5760804727543085,0.4631350939206002,0.5542386808954329,0.7960402446578811,0.4328204995711077,0.36746264341677687,0.3958829434285405
52,perspective_A,0.8134977239783887,0.6010477632745092,0.8455586522180435,5,0.2605318061940399,0.22418766240568253,0.9963980758757418,0.985,True,,0,2,1.4097959305521466,perspective,2,0.08935166176633941,False,1.4664609438736775,0.7291870467436309,0.5793451420955862,0.4670791340258772,0.5574079712053086,0.7964074674736801,0.4351667325584824,0.3722671272466169,0.40099807346686983
53,perspective_A,0.8032078389653596,0.6065773441056923,0.821809896745271,5,0.26145173433004176,0.2222182407175284,0.9964220416266689,0.985,True,,0,2,1.4172871004385403,perspective,1,0.0861711748514646,False,1.4658009999749073,0.733770239297271,0.5826266788767146,0.47101308055600616,0.5605278626963134,0.7967597437289374,0.43736723944120665,0.37716593254242464,0.4059972157328152
54,perspective_A,0.8068587970705845,0.6119427117599264,0.8260573341527256,5,0.26119158245601776,0.22287755513732785,0.9964815142296082,0.985,True,,0,2,1.4246865913999538,perspective,1,0.0943467269124463,False,1.4627121472107891,0.7363906994044374,0.5858745836635847,0.47489470405303635,0.563618305004602,0.7970994861435169,0.4395416685669763,0.3819278029755767,0.4109245263491919
55,perspective_A,0.8191180354064611,0.6152325352105229,0.8480269062382001,5,0.26039952760974966,0.22241402383946,0.9965296095542757,0.985,True,,0,2,1.4320094542593815,perspective,2,0.06184287515998496,False,1.4602496783687695,0.7390678976344683,0.5890883086346315,0.4787218477883865,0.5666795818850618,0.7974306486566476,0.4416850178273708,0.3866167932738245,0.4157786026377786
56,perspective_B,0.7719769689688638,0.5925442901599771,0.7664127586732976,5,0.23124414176266125,0.20193700218616836,0.9966009567286728,0.985,True,,0,2,1.439194699963819,perspective,2,0.10999999999999999,False,1.4587989828429517,0.7405673892528094,0.5920662583172528,0.4821175720284083,0.5697292561460574,0.7978190891283341,0.44394816326823094,0.3913549186073395,0.42064974579082964
57,perspective_B,0.795713295098518,0.578487219839673,0.8219598337564945,5,0.2319403909589206,0.2046562706590212,0.9966917410611881,0.985,True,,0,2,1.4461976971888797,perspective,3,0.10999999999999999,False,1.459130360421379,0.7509909782334979,0.5948777585241077,0.48546143501833516,0.5726733844900544,0.798197530163693,0.4462096624028233,0.39589328106515176,0.4254724099172647
58,perspective_B,0.7709904893125827,0.5682638805495299,0.7785024938212851,5,0.23493685377554663,0.20886119747630824,0.9967782427338145,0.985,True,,0,2,1.4530341321749392,perspective,3,0.08021723662737888,False,1.4618357216474702,0.7588600336757707,0.5976020057461906,0.48875343858249526,0.5755234216654023,0.7985505717208784,0.4484655413052068,0.4002114303909454,0.43023174340390363
59,perspective_B,0.822290187248018,0.5644482290612861,0.8840322931955534,5,0.23575742718199522,0.21017485642140823,0.9968405398879349,0.985,True,,0,2,1.4597447942125041,perspective,2,0.11,False,1.4766663975422867,0.7444463941561279,0.6002520428140382,0.4919874676536638,0.5782943483774957,0.7988874169816861,0.45070104356101204,0.404434621203544,0.4349211757637847
60,perspective_B,0.8188152927302381,0.5615243946195942,0.8791961903739902,5,0.24076380757934263,0.21345718219240015,0.996865815582923,0.985,True,,0,2,1.466372335781716,perspective,2,0.10467004162960596,False,1.499578112453708,0.7580229116184157,0.6028563672124557,0.4953461023554562,0.5810265850150639,0.7991776282152105,0.45272707229567266,0.4086956859271751,0.4395151043135289
61,perspective_B,0.8025115998744985,0.5580581814497325,0.8488828770222446,5,0.2365831029405196,0.20913692519817476,0.99688676128908,0.985,True,,0,2,1.472946956380245,perspective,4,0.046527541121368976,False,1.504258251232493,0.7631310561259528,0.6054088332691401,0.49863180057204914,0.5837050713519555,0.7994720593541285,0.45470669099678374,0.41307937153232427,0.4440262180717436
62,perspective_B,0.8135490677367644,0.5558510632752732,0.873649074003683,5,0.23663812178532204,0.2094229215133375,0.9969380298079012,0.985,True,,0,2,1.4794249047717212,perspective,4,0.11,False,1.515250717205566,0.7488585644380277,0.6079117992673891,0.5018684367653088,0.5863305781642886,0.799755535124017,0.4566627162659081,0.41738605711280724,0.4484695590533912
63,perspective_B,0.801626419715078,0.5529280343688582,0.8518079578337852,5,0.23939934813932034,0.21242601390532628,0.9970052730012244,0.985,True,,0,2,1.485785533583019,perspective,3,0.08474569878242132,False,1.5094579911304584,0.7454117266297584,0.6103725149809153,0.5050711835065046,0.5889099192548628,0.8000202988102162,0.45860709230284985,0.4214995498604826,0.4528547639183741
64,perspective_C,0.5154490145285624,0.5338267561247847,0.29158627492440947,5,0.22416737344153248,0.19137950432134526,0.9971394278931989,0.985,True,,0,2,1.4918522005056605,perspective,3,0.11,False,1.511166570466737,0.7464879887190413,0.6123836686562389,0.5081905152910282,0.5912183659511508,0.8003347670271945,0.46083195447591496,0.4253544432494827,0.4571479437516422
65,perspective_C,0.5174776347492567,0.5244658883011909,0.30112526363374437,5,0.22762123897452682,0.19349917412313974,0.9972313018799707,0.985,True,,0,2,1.4977242014434948,perspective,3,0.11,False,1.5106227951477846,0.7474738876057667,0.614281123112526,0.5112321954950401,0.593411925829538,0.800630042956509,0.4630757090473043,0.4289947790404003,0.46136353942595093
66,perspective_C,0.5067003157507306,0.5155692304749842,0.28477364313732145,5,0.23208143846501908,0.1967391467349798,0.9972634244090223,0.985,True,,0,2,1.5035615985796913,perspective,3,0.06908196151031869,False,1.496457468088378,0.7436923053387741,0.6161446910954819,0.5143530083237382,0.5955862286434643,0.8009454336562708,0.4652910437050402,0.43250640404458296,0.4655213151407912
67,perspective_C,0.513547522714409,0.512841092136967,0.30064699417109236,5,0.23012278779860276,0.1946701595566032,0.9972990530190072,0.985,True,,0,2,1.5093129844636932,perspective,2,0.059853272227749096,False,1.4872133661555549,0.7444622574102899,0.6179481509664445,0.5174005391810026,0.5976955083476032,0.8012550833920903,0.46746894130061467,0.43606398101087535,0.46961027870642374
68,perspective_C,0.5244440318326015,0.5128512308796745,0.3231184411700551,5,0.23214719137487566,0.1958644109725864,0.9973480278047169,0.985,True,,0,2,1.5149691150138536,perspective,4,0.061954409598884465,False,1.4746141460739068,0.7695898274065246,0.6197139814879614,0.5204062913074784,0.5997636179827901,0.8015514433799094,0.46962618725775757,0.4395178861451541,0.473642745876898
69,perspective_C,0.5051944043726864,0.5088417883330029,0.28645980565615103,5,0.23981006054110718,0.20006949576317437,0.9973977417628482,0.985,True,,0,2,1.5205053095267016,perspective,1,0.11,False,1.4746970506362636,0.77053754238147,0.6214213168227525,0.5235200213673494,0.6018019949997144,0.8017964445043657,0.4716562644407637,0.4428532428550177,0.477573998900482
70,perspective_C,0.5478295900942947,0.5105488045901801,0.37305473587762705,5,0.23334390420849752,0.19435521317588653,0.9974099033057771,0.985,True,,0,2,1.5260025364849779,perspective,4,0.11,False,1.4770480774630421,0.772728928433454,0.6230873646533925,0.5265422953907299,0.6037929194745844,0.8020509013728432,0.4736291958355062,0.4463732423781291,0.48142898113112526
71,perspective_C,0.5285662319714354,0.5101941170378216,0.335536651486078,5,0.24040877329763038,0.19832323190105444,0.9974282726630709,0.985,True,,0,2,1.5314886148815525,perspective,3,0.03291570782022969,False,1.4556064251500926,0.7899122565597329,0.6247194170721497,0.5296796604498547,0.6058035534481158,0.802333463727356,0.47551274525109893,0.4497649005800182,0.4852676742515266
72,perspective_A,0.7705584806856686,0.5437615133036556,0.8013534958197286,5,0.26214471043500986,0.2322584442265254,0.9974116044890609,0.985,True,,0,2,1.5370681586816362,perspective,2,0.11,False,1.4606928732572908,0.7905794708678481,0.6269865356794834,0.5327222033434661,0.6078995653836615,0.8024383957943344,0.4772895390555809,0.4530384116679414,0.4890553091393124
73,perspective_A,0.7975173054671921,0.56549968725262,0.8424088642900537,5,0.2580513972226633,0.22886837993759826,0.9974023628052043,0.985,True,,0,2,1.5427016830308944,perspective,2,0.11,False,1.47611824697937,0.8040209675972317,0.6294067785988402,0.5356561610976065,0.6100352728205425,0.8025645264881277,0.47898393330952854,0.4564797049556222,0.4927432234855942
74,perspective_A,0.8038046517296156,0.5826283021815588,0.8446178067942683,5,0.2525763433601328,0.22165023818779103,0.9973804951429345,0.985,True,,0,2,1.5483885509844804,perspective,3,0.08332892259769197,False,1.489784533243565,0.8046232519673656,0.6318496841717601,0.5385308081263092,0.612218782791893,0.8027178632973474,0.4806102951348088,0.46014194442595446,0.49635972767860403
