active_rank,active_rank_ratio,alpha,beta,carrier_id,exception,first_step_active_rank,first_step_alpha,first_step_beta,first_step_formation_eigenvalue,first_step_formation_gap,first_step_lambda_keep,first_step_lambda_up,first_step_persistence_rank,first_step_reason,first_step_success,first_step_terminal,formation_depth_normalized,formation_gap_normalized,gram_rebuild_residual,index,k_rms_ratio,load_log10_ratio,neutral_load_density_ratio,persistent_rank,processed,source_dimension,source_generation,source_name,successful_depth,successor_recursive_rho,successor_rho_mass,successor_y_log10_condition,terminal_reason_within_horizon,terminal_within_horizon,unitarity_residual
4.0,0.11764705882352941,0.02918596763801934,0.9708140323619806,zachary-karate-network,,4,0.02918596763801934,0.9708140323619806,-0.05687635495713694,0.2627507116943235,0.16463848014815008,0.0049495919850743786,4,,True,False,0.047396971111607115,0.2189589663598399,0.0,10,0.36714307177363015,-1.5219619485142373,0.18451642891026937,4.0,True,34,10,karate_node_10,3,1.0000000000000004,0.056876354957136985,0.0023501683386755122,dual persistent load below admissibility threshold,True,1.1473246445066467e-16
4.0,0.11764705882352941,0.029777517213654774,0.9702224827863453,zachary-karate-network,,4,0.029777517213654774,0.9702224827863453,-0.5541939461472519,0.7572041457871133,0.470882646101968,0.014452062644069251,4,,True,False,0.4618284983932788,0.6310037416632324,0.0,11,0.5998607368987263,-1.5129828498612747,0.18626142626963024,4.0,True,34,11,karate_node_11,4,0.9999999999999999,0.5541939461472516,0.0023167484367575507,,False,2.4183945435646507e-16
4.0,0.11764705882352941,0.02959044881305123,0.9704095511869487,zachary-karate-network,,4,0.02959044881305123,0.9704095511869487,-0.05305637493373474,0.2610880672524807,0.16968457256238578,0.0051741480209364235,4,,True,False,0.04421364779762844,0.21757339931501662,0.0,12,0.3567222305404914,-1.515803510021132,0.1857043727572307,4.0,True,34,12,karate_node_12,3,1.0,0.05305637493373473,0.0023273234548653117,dual persistent load below admissibility threshold,True,1.1376287517503066e-16
,,,,zachary-karate-network,,4,0.028463243193961308,0.9715367568060388,0.10016141670060572,0.12174150141810869,0.06430426815996405,0.0018839308036722785,4,formation gate failed: no simple negative lowest eigenvalue,False,True,,,,13,,,,,True,34,13,karate_node_13,0,,,,formation gate failed: no simple negative lowest eigenvalue,True,
,,,,zachary-karate-network,,4,0.029342692684009852,0.9706573073159902,0.10186028175191748,0.11069704731047615,0.06510101467223332,0.001967985047397057,4,formation gate failed: no simple negative lowest eigenvalue,False,True,,,,14,,,,,True,34,14,karate_node_14,0,,,,formation gate failed: no simple negative lowest eigenvalue,True,
,,,,zachary-karate-network,,4,0.029189827252489548,0.9708101727475104,0.10666239469669175,0.10718367697371359,0.06089773919938744,0.0018310422955977819,4,formation gate failed: no simple negative lowest eigenvalue,False,True,,,,15,,,,,True,34,15,karate_node_15,0,,,,formation gate failed: no simple negative lowest eigenvalue,True,
4.0,0.11764705882352941,0.029394759289480103,0.9706052407105198,zachary-karate-network,,4,0.029394759289480103,0.9706052407105198,-0.3506799107518763,0.5536629639740995,0.34228699244439437,0.010366154363083501,4,,True,False,0.2922332618511637,0.4613858078765601,0.0,16,0.47440087063081443,-1.5187727237773274,0.1851306481815047,4.0,True,34,16,karate_node_16,3,1.000000000000001,0.35067991075187627,0.002338322958753463,numerical successor admissibility boundary: reduced closure requires Y positive definite,True,1.9710292716923166e-16
4.0,0.11764705882352941,0.02964790967419031,0.9703520903258097,zachary-karate-network,,4,0.02964790967419031,0.9703520903258097,-0.12652457272356635,0.33229521050732647,0.21319763299977115,0.006513990363854495,4,,True,False,0.10543716641719277,0.2769127344649887,0.0,17,0.36998459295804703,-1.514935266903248,0.18586793443343919,4.0,True,34,17,karate_node_17,3,1.0000000000000002,0.1265245727235664,0.002324179064929497,dual persistent load below admissibility threshold,True,1.392504899413506e-16
4.0,0.11764705882352941,0.029687922147179097,0.9703120778528208,zachary-karate-network,,4,0.029687922147179097,0.9703120778528208,-0.07740624975296209,0.28383756801161825,0.1848692744251447,0.0056563086782185495,4,,True,False,0.06451052097017698,0.23655078810528282,0.0,18,0.3584232464699192,-1.5143316347872708,0.18598964017629221,4.0,True,34,18,karate_node_18,3,1.0000000000000004,0.07740624975296209,0.0023218783768234304,dual persistent load below admissibility threshold,True,2.462142296758037e-16
,,,,zachary-karate-network,,4,0.029383853883681296,0.9706161461163187,0.12469526325844665,0.09537367346076794,0.05192512653046942,0.0015719502884512385,4,formation gate failed: no simple negative lowest eigenvalue,False,True,,,,19,,,,,True,34,19,karate_node_19,0,,,,formation gate failed: no simple negative lowest eigenvalue,True,
,,,,zachary-karate-network,,4,0.029442995129158423,0.9705570048708416,0.0869301492763745,0.12413221333482465,0.07617653243991407,0.002310905245470915,4,formation gate failed: no simple negative lowest eigenvalue,False,True,,,,20,,,,,True,34,20,karate_node_20,0,,,,formation gate failed: no simple negative lowest eigenvalue,True,
,,,,zachary-karate-network,,4,0.02952033942665263,0.9704796605733473,0.059296931735241434,0.1527031330806402,0.0979661330268646,0.002979963019071511,4,formation gate failed: no simple negative lowest eigenvalue,False,True,,,,21,,,,,True,34,21,karate_node_21,0,,,,formation gate failed: no simple negative lowest eigenvalue,True,
,,,,zachary-karate-network,,4,0.02933493597503908,0.9706650640249609,0.1051462924041173,0.1077018648614729,0.06266739349857148,0.0018939014538962547,4,formation gate failed: no simple negative lowest eigenvalue,False,True,,,,22,,,,,True,34,22,karate_node_22,0,,,,formation gate failed: no simple negative lowest eigenvalue,True,
,,,,zachary-karate-network,,4,0.028123058238471065,0.971876941761529,0.0492820379750209,0.1646477613366996,0.09491174207456411,0.002746446937036869,4,formation gate failed: no simple negative lowest eigenvalue,False,True,,,,23,,,,,True,34,23,karate_node_23,0,,,,formation gate failed: no simple negative lowest eigenvalue,True,
,,,,zachary-karate-network,,4,0.029192441365068232,0.9708075586349318,0.10433375478511832,0.10928448195836059,0.06260707311400103,0.0018826113318368756,4,formation gate failed: no simple negative lowest eigenvalue,False,True,,,,24,,,,,True,34,24,karate_node_24,0,,,,formation gate failed: no simple negative lowest eigenvalue,True,
,,,,zachary-karate-network,,4,0.028716082741902856,0.9712839172580973,0.08556325288563135,0.12869892802017224,0.073300021573148,0.002167120701864205,4,formation gate failed: no simple negative lowest eigenvalue,False,True,,,,25,,,,,True,34,25,karate_node_25,0,,,,formation gate failed: no simple negative lowest eigenvalue,True,
,,,,zachary-karate-network,,4,0.029295008926201405,0.9707049910737987,0.08038400618851155,0.13051817371088867,0.07932363056145268,0.0023939162636692273,4,formation gate failed: no simple negative lowest eigenvalue,False,True,,,,26,,,,,True,34,26,karate_node_26,0,,,,formation gate failed: no simple negative lowest eigenvalue,True,
,,,,zachary-karate-network,,4,0.028731653368245246,0.9712683466317548,0.09984180447207869,0.11587257457811637,0.06341567801328701,0.0018759360223244445,4,formation gate failed: no simple negative lowest eigenvalue,False,True,,,,27,,,,,True,34,27,karate_node_27,0,,,,formation gate failed: no simple negative lowest eigenvalue,True,
,,,,zachary-karate-network,,4,0.029226372654441318,0.9707736273455587,0.13487695072967487,0.08388028838878397,0.040785311150177264,0.001227893577786814,4,formation gate failed: no simple negative lowest eigenvalue,False,True,,,,28,,,,,True,34,28,karate_node_28,0,,,,formation gate failed: no simple negative lowest eigenvalue,True,
,,,,zachary-karate-network,,4,0.0287666787304732,0.9712333212695268,0.0678450806070207,0.14454701905580286,0.08535128576519915,0.0025279950379286176,4,formation gate failed: no simple negative lowest eigenvalue,False,True,,,,29,,,,,True,34,29,karate_node_29,0,,,,formation gate failed: no simple negative lowest eigenvalue,True,
,,,,zachary-karate-network,,4,0.028859032920086583,0.9711409670799134,0.12482630760163664,0.09457895354275368,0.046283801853289244,0.00137539842991808,4,formation gate failed: no simple negative lowest eigenvalue,False,True,,,,30,,,,,True,34,30,karate_node_30,0,,,,formation gate failed: no simple negative lowest eigenvalue,True,
,,,,zachary-karate-network,,4,0.028112514568434117,0.9718874854315659,0.07426282303473315,0.1422183580232083,0.0783626277961379,0.0022666929542378865,4,formation gate failed: no simple negative lowest eigenvalue,False,True,,,,31,,,,,True,34,31,karate_node_31,0,,,,formation gate failed: no simple negative lowest eigenvalue,True,
4.0,0.11764705882352941,0.02648212040247998,0.97351787959752,zachary-karate-network,,4,0.02648212040247998,0.97351787959752,-0.05770464221873952,0.27228919963279863,0.15833751534419202,0.004307176307134664,4,,True,False,0.04831972608249321,0.22800487162894909,0.0,32,0.39771858220055367,-1.5653911763912502,0.17635186914537124,4.0,True,34,32,karate_node_32,3,1.0000000000000004,0.057704642218739534,0.0025142157592215318,dual persistent load below admissibility threshold,True,1.1132377940153707e-16
4.0,0.11764705882352941,0.025330436520917723,0.9746695634790823,zachary-karate-network,,4,0.025330436520917723,0.9746695634790823,-0.13139897093274155,0.34687713754358646,0.2015015171043829,0.0052367710854353865,4,,True,False,0.121289604880658,0.32018965335984795,0.0,33,0.4217803699789729,-1.5852147302557247,0.17267339978242785,4.0,True,34,33,karate_node_33,3,1.0,0.13139897093274172,0.0025920185380754724,dual persistent load below admissibility threshold,True,1.1213361975665497e-16
