active_rank,active_runtime_radius,active_threshold,carrier_id,exact_rank_nonopen,formation_eligible,formation_operator_margin,formation_sign_clearance,formation_simplicity_clearance,persistent_rank,persistent_runtime_radius,persistent_threshold,state_index
4,2.0418296252242006e-10,2.0418340370096026e-10,zachary-karate-network,True,False,0.10016141680060572,-0.10016141680060572,0.12174149141810868,4,9.999999384113778e-09,0.99999999,13
4,2.0684733608071075e-10,2.0684780018775856e-10,zachary-karate-network,True,False,0.1018602818519175,-0.1018602818519175,0.1106970373104761,4,9.999999384113778e-09,0.99999999,14
4,2.064123685233656e-10,2.064128045219683e-10,zachary-karate-network,True,False,0.10666239479669172,-0.10666239479669172,0.10718366697371362,4,9.999999384113778e-09,0.99999999,15
4,2.0685645498987748e-10,2.0685688845991657e-10,zachary-karate-network,True,True,0.2768314769870497,0.3506799106518762,0.5536629539740994,4,9.999999384113778e-09,0.99999999,16
4,2.0753733710648254e-10,2.0753781100151136e-10,zachary-karate-network,True,True,0.12652457262356637,0.12652457262356637,0.33229520050732647,4,9.999999384113778e-09,0.99999999,17
4,2.0760465235317452e-10,2.0760509834839947e-10,zachary-karate-network,True,True,0.0774062496529621,0.0774062496529621,0.28383755801161825,4,9.999999384113778e-09,0.99999999,18
4,2.0691252436131642e-10,2.0691301213132368e-10,zachary-karate-network,True,False,0.12469526335844666,-0.12469526335844666,0.09537366346076794,4,9.999999384113778e-09,0.99999999,19
4,2.0710608847751515e-10,2.071065276007189e-10,zachary-karate-network,True,False,0.0869301493763745,-0.0869301493763745,0.12413220333482468,4,9.999999384113778e-09,0.99999999,20
4,2.0723514542521176e-10,2.072355931300248e-10,zachary-karate-network,True,False,0.05929693183524139,-0.05929693183524139,0.15270312308064027,4,9.999999384113778e-09,0.99999999,21
4,2.0683359388464666e-10,2.0683405808595815e-10,zachary-karate-network,True,False,0.10514629250411728,-0.10514629250411728,0.10770185486147295,4,9.999999384113778e-09,0.99999999,22
4,2.031903321805689e-10,2.0319075515929025e-10,zachary-karate-network,True,False,0.04928203807502085,-0.04928203807502085,0.16464775133669962,4,9.999999384113778e-09,0.99999999,23
4,2.0641411648495985e-10,2.0641453720977237e-10,zachary-karate-network,True,False,0.10433375488511834,-0.10433375488511834,0.10928447195836054,4,9.999999384113778e-09,0.99999999,24
4,2.0498972245408976e-10,2.0499017648210442e-10,zachary-karate-network,True,False,0.08556325298563136,-0.08556325298563136,0.12869891802017225,4,9.999999384113778e-09,0.99999999,25
4,2.066871316831977e-10,2.066875974807773e-10,zachary-karate-network,True,False,0.0803840062885115,-0.0803840062885115,0.1305181637108887,4,9.999999384113778e-09,0.99999999,26
4,2.050565700003488e-10,2.0505701177511955e-10,zachary-karate-network,True,False,0.09984180457207868,-0.09984180457207868,0.11587256457811637,4,9.999999384113778e-09,0.99999999,27
4,2.0655524975872692e-10,2.0655568466003657e-10,zachary-karate-network,True,False,0.13487695082967485,-0.13487695082967485,0.08388027838878398,4,9.999999384113778e-09,0.99999999,28
4,2.0512392340138669e-10,2.051243744303554e-10,zachary-karate-network,True,False,0.06784508070702071,-0.06784508070702071,0.14454700905580287,4,9.999999384113778e-09,0.99999999,29
4,2.0546124798314343e-10,2.0546166840465563e-10,zachary-karate-network,True,False,0.12482630770163662,-0.12482630770163662,0.0945789435427537,4,9.999999384113778e-09,0.99999999,30
4,2.031748181099939e-10,2.0317528219681216e-10,zachary-karate-network,True,False,0.07426282313473319,-0.07426282313473319,0.1422183480232083,4,9.999999384113778e-09,0.99999999,31
4,1.9807435266992197e-10,1.9807479698895307e-10,zachary-karate-network,True,True,0.05770464211873961,0.05770464211873961,0.27228918963279874,4,9.999999384113778e-09,0.99999999,32
4,1.943728207024502e-10,1.9437327749333527e-10,zachary-karate-network,True,True,0.1313989708327415,0.1313989708327415,0.3468771275435864,4,9.999999384113778e-09,0.99999999,33
