absolute_boundary_distance,carrier_id,eligible,gate_reached,ground_gap,inside_norm,inside_preserved,limiting_surface,lowest_eigenvalue,outside_crossed,outside_norm,reason,sign_clearance,sign_threshold,signed_margin,simplicity_clearance,simplicity_threshold,state_index
0.7604126736260296,annual-sunspots,True,True,1.5208253572520591,0.7528085468897693,True,simplicity,-1.2233041493423775,True,0.7604126761260296,,1.2233041492423775,-1e-10,0.7604126736260296,1.5208253472520592,1e-08,74
0.762589185973507,annual-sunspots,True,True,1.525178381947014,0.7549632941137724,True,simplicity,-1.2234602812478006,True,0.7625891884735072,,1.2234602811478006,-1e-10,0.762589185973507,1.525178371947014,1e-08,75
0.7651533528583392,annual-sunspots,True,True,1.5303067157166783,0.7575018193297559,True,simplicity,-1.21777870420095,True,0.7651533553583394,,1.21777870410095,-1e-10,0.7651533528583392,1.5303067057166784,1e-08,76
0.7754296191918124,annual-sunspots,True,True,1.5508592483836248,0.7676753229998944,True,simplicity,-1.2307323240505794,True,0.7754296216918123,,1.2307323239505794,-1e-10,0.7754296191918124,1.5508592383836248,1e-08,77
0.7706728774176846,annual-sunspots,True,True,1.5413457648353692,0.7629661486435079,True,simplicity,-1.2316444159903055,True,0.7706728799176842,,1.2316444158903055,-1e-10,0.7706728774176846,1.5413457548353693,1e-08,78
0.778365963857419,annual-sunspots,True,True,1.5567319377148379,0.7705823042188451,True,simplicity,-1.2281070268132261,True,0.7783659663574194,,1.2281070267132261,-1e-10,0.778365963857419,1.556731927714838,1e-08,79
0.7797799194894333,annual-sunspots,True,True,1.5595598489788665,0.7719821202945389,True,simplicity,-1.2239546465669968,True,0.7797799219894334,,1.2239546464669968,-1e-10,0.7797799194894333,1.5595598389788665,1e-08,80
0.7776347983095678,annual-sunspots,True,True,1.5552696066191356,0.7698584503264719,True,simplicity,-1.2245325912479685,True,0.7776348008095679,,1.2245325911479685,-1e-10,0.7776347983095678,1.5552695966191357,1e-08,81
0.7701870871355793,annual-sunspots,True,True,1.5403741842711585,0.7624852162642234,True,simplicity,-1.2286077587353597,True,0.7701870896355796,,1.2286077586353596,-1e-10,0.7701870871355793,1.5403741742711585,1e-08,82
0.7667000617369546,annual-sunspots,True,True,1.5334001334739091,0.7590330611195848,True,simplicity,-1.2307575757205036,True,0.7667000642369542,,1.2307575756205036,-1e-10,0.7667000617369546,1.5334001234739092,1e-08,83
0.7677770415095221,annual-sunspots,True,True,1.535554093019044,0.7600992710944268,True,simplicity,-1.2292849307024123,True,0.767777044009522,,1.2292849306024123,-1e-10,0.7677770415095221,1.5355540830190442,1e-08,84
0.7861772678106429,annual-sunspots,True,True,1.5723545456212857,0.7783154951325365,True,simplicity,-1.2288631862177384,True,0.7861772703106432,,1.2288631861177384,-1e-10,0.7861772678106429,1.5723545356212858,1e-08,85
0.7788818359482764,annual-sunspots,True,True,1.5577636818965528,0.771093017588794,True,simplicity,-1.230468083195999,True,0.7788818384482765,,1.230468083095999,-1e-10,0.7788818359482764,1.5577636718965528,1e-08,86
0.7635483218834508,annual-sunspots,True,True,1.5270966537669015,0.7559128386646166,True,simplicity,-1.229695613521601,True,0.7635483243834508,,1.229695613421601,-1e-10,0.7635483218834508,1.5270966437669016,1e-08,87
0.7630805873231561,annual-sunspots,True,True,1.5261611846463121,0.7554497814499241,True,simplicity,-1.2269070923788807,True,0.7630805898231557,,1.2269070922788807,-1e-10,0.7630805873231561,1.5261611746463122,1e-08,88
0.7709831422021841,annual-sunspots,True,True,1.5419662944043682,0.7632733107801624,True,simplicity,-1.2237367872114462,True,0.7709831447021841,,1.2237367871114462,-1e-10,0.7709831422021841,1.5419662844043682,1e-08,89
0.799694356481794,annual-sunspots,True,True,1.599388722963588,0.791697412916976,True,simplicity,-1.218189998149592,True,0.7996943589817938,,1.218189998049592,-1e-10,0.799694356481794,1.599388712963588,1e-08,90
0.8277887201285351,annual-sunspots,True,True,1.6555774502570701,0.8195108329272497,True,simplicity,-1.2115725370047798,True,0.827788722628535,,1.2115725369047798,-1e-10,0.8277887201285351,1.6555774402570702,1e-08,91
0.8446078215044273,annual-sunspots,True,True,1.6892156530088545,0.8361617432893829,True,simplicity,-1.2082003849075873,True,0.8446078240044275,,1.2082003848075873,-1e-10,0.8446078215044273,1.6892156430088545,1e-08,92
0.8590727562115279,annual-sunspots,True,True,1.7181455224230557,0.8504820286494125,True,simplicity,-1.208049202870085,True,0.8590727587115278,,1.208049202770085,-1e-10,0.8590727562115279,1.7181455124230558,1e-08,93
0.8604075091535268,annual-sunspots,True,True,1.7208150283070536,0.8518034340619914,True,simplicity,-1.215585784858933,True,0.8604075116535269,,1.215585784758933,-1e-10,0.8604075091535268,1.7208150183070536,1e-08,94
0.8615975598888466,annual-sunspots,True,True,1.723195129777693,0.852981584289958,True,simplicity,-1.219562075285496,True,0.8615975623888462,,1.219562075185496,-1e-10,0.8615975598888466,1.7231951197776931,1e-08,95
0.8590948508773648,annual-sunspots,True,True,1.7181897117547296,0.8505039023685913,True,simplicity,-1.2120459967716988,True,0.8590948533773648,,1.2120459966716988,-1e-10,0.8590948508773648,1.7181897017547296,1e-08,96
0.8568022063934767,annual-sunspots,True,True,1.7136044227869534,0.8482341843295418,True,simplicity,-1.2055001147352566,True,0.8568022088934767,,1.2055001146352566,-1e-10,0.8568022063934767,1.7136044127869534,1e-08,97
0.853308987380363,annual-sunspots,True,True,1.706617984760726,0.844775897506559,True,simplicity,-1.2009819204695296,True,0.8533089898803629,,1.2009819203695296,-1e-10,0.853308987380363,1.706617974760726,1e-08,98
0.8503640778235678,annual-sunspots,True,True,1.7007281656471356,0.8418604370453323,True,simplicity,-1.2043365588894066,True,0.8503640803235678,,1.2043365587894066,-1e-10,0.8503640778235678,1.7007281556471356,1e-08,99
0.8471828787751858,annual-sunspots,True,True,1.6943657675503716,0.8387110499874341,True,simplicity,-1.2139428455741443,True,0.8471828812751857,,1.2139428454741443,-1e-10,0.8471828787751858,1.6943657575503717,1e-08,100
0.8440621378072218,annual-sunspots,True,True,1.6881242856144436,0.83562151642915,True,simplicity,-1.2200055486808883,True,0.844062140307222,,1.2200055485808883,-1e-10,0.8440621378072218,1.6881242756144437,1e-08,101
0.8404733391065088,annual-sunspots,True,True,1.6809466882130175,0.8320686057154442,True,simplicity,-1.2202837289353963,True,0.840473341606509,,1.2202837288353963,-1e-10,0.8404733391065088,1.6809466782130176,1e-08,102
0.8421219738038095,annual-sunspots,True,True,1.684243957607619,0.8337007540657715,True,simplicity,-1.2187778993795408,True,0.8421219763038098,,1.2187778992795408,-1e-10,0.8421219738038095,1.684243947607619,1e-08,103
0.8453489353430337,annual-sunspots,True,True,1.6906978806860673,0.8368954459896032,True,simplicity,-1.2165593302639486,True,0.8453489378430338,,1.2165593301639486,-1e-10,0.8453489353430337,1.6906978706860674,1e-08,104
0.8467876829228387,annual-sunspots,True,True,1.6935753758456773,0.8383198060936106,True,simplicity,-1.2117018568592957,True,0.8467876854228386,,1.2117018567592956,-1e-10,0.8467876829228387,1.6935753658456774,1e-08,105
0.8499043166400572,annual-sunspots,True,True,1.6998086432801143,0.8414052734736569,True,simplicity,-1.2184659218271587,True,0.8499043191400575,,1.2184659217271587,-1e-10,0.8499043166400572,1.6998086332801143,1e-08,106
0.8530522040889252,annual-sunspots,True,True,1.7061044181778504,0.8445216820480357,True,simplicity,-1.2205815618220437,True,0.853052206588925,,1.2205815617220437,-1e-10,0.8530522040889252,1.7061044081778505,1e-08,107
0.8560116425297171,annual-sunspots,True,True,1.712023295059434,0.84745152610442,True,simplicity,-1.2185878208480954,True,0.8560116450297172,,1.2185878207480954,-1e-10,0.8560116425297171,1.7120232850594341,1e-08,108
0.8591587203026516,annual-sunspots,True,True,1.7183174506053032,0.850567133099625,True,simplicity,-1.2136856142343497,True,0.8591587228026517,,1.2136856141343497,-1e-10,0.8591587203026516,1.7183174406053032,1e-08,109
0.8646049398277464,annual-sunspots,True,True,1.7292098896554928,0.8559588904294689,True,simplicity,-1.2068040106418232,True,0.8646049423277461,,1.2068040105418232,-1e-10,0.8646049398277464,1.7292098796554929,1e-08,110
0.864171191503001,annual-sunspots,True,True,1.728342393006002,0.8555294795879711,True,simplicity,-1.2038329947109825,True,0.8641711940030012,,1.2038329946109825,-1e-10,0.864171191503001,1.728342383006002,1e-08,111
0.8612004589003607,annual-sunspots,True,True,1.7224009278007213,0.8525884543113572,True,simplicity,-1.2056954838005236,True,0.8612004614003608,,1.2056954837005236,-1e-10,0.8612004589003607,1.7224009178007214,1e-08,112
0.8632140908931734,annual-sunspots,True,True,1.7264281917863467,0.854581949984242,True,simplicity,-1.2121842721510703,True,0.863214093393174,,1.2121842720510703,-1e-10,0.8632140908931734,1.7264281817863467,1e-08,113
0.8660005196201517,annual-sunspots,True,True,1.7320010492403033,0.8573405144239503,True,simplicity,-1.22098258692089,True,0.8660005221201517,,1.22098258682089,-1e-10,0.8660005196201517,1.7320010392403034,1e-08,114
0.862774050308315,annual-sunspots,True,True,1.72554811061663,0.854146309805232,True,simplicity,-1.2201982344449152,True,0.8627740528083154,,1.2201982343449151,-1e-10,0.862774050308315,1.72554810061663,1e-08,115
0.8500765019662275,annual-sunspots,True,True,1.700153013932455,0.8415757369465654,True,simplicity,-1.2110128971930465,True,0.8500765044662278,,1.2110128970930465,-1e-10,0.8500765019662275,1.700153003932455,1e-08,116
0.8234321856937363,annual-sunspots,True,True,1.6468643813874726,0.8151978638367989,True,simplicity,-1.2127348238894466,True,0.8234321881937365,,1.2127348237894466,-1e-10,0.8234321856937363,1.6468643713874727,1e-08,117
0.8114796659195264,annual-sunspots,True,True,1.6229593418390527,0.8033648692603311,True,simplicity,-1.2136564863387402,True,0.8114796684195266,,1.2136564862387402,-1e-10,0.8114796659195264,1.6229593318390527,1e-08,118
0.8054468834559373,annual-sunspots,True,True,1.6108937769118745,0.7973924146213782,True,simplicity,-1.2176824351911855,True,0.8054468859559376,,1.2176824350911855,-1e-10,0.8054468834559373,1.6108937669118746,1e-08,119
0.8119868866319497,annual-sunspots,True,True,1.6239737832638994,0.80386701776563,True,simplicity,-1.2179388076691218,True,0.8119868891319499,,1.2179388075691218,-1e-10,0.8119868866319497,1.6239737732638995,1e-08,120
0.8164709631606504,annual-sunspots,True,True,1.6329419363213007,0.8083062535290441,True,simplicity,-1.2133441029997827,True,0.8164709656606504,,1.2133441028997827,-1e-10,0.8164709631606504,1.6329419263213008,1e-08,121
0.8230876779204472,annual-sunspots,True,True,1.6461753658408944,0.8148568011412428,True,simplicity,-1.2079088356166814,True,0.8230876804204471,,1.2079088355166814,-1e-10,0.8230876779204472,1.6461753558408945,1e-08,122
0.831097922393451,annual-sunspots,True,True,1.662195854786902,0.8227869431695165,True,simplicity,-1.2039563944643907,True,0.8310979248934509,,1.2039563943643907,-1e-10,0.831097922393451,1.662195844786902,1e-08,123
0.844950283818212,annual-sunspots,True,True,1.689900577636424,0.8365007809800299,True,simplicity,-1.2043393536775853,True,0.8449502863182118,,1.2043393535775853,-1e-10,0.844950283818212,1.689900567636424,1e-08,124
0.741465226080988,annual-sunspots,True,True,1.4829304621619759,0.7340505738201781,True,simplicity,-1.2141573693078935,True,0.7414652285809881,,1.2141573692078935,-1e-10,0.741465226080988,1.482930452161976,1e-08,125
0.7303904972223132,annual-sunspots,True,True,1.4607810044446263,0.7230865922500903,True,simplicity,-1.2150852624025144,True,0.7303904997223133,,1.2150852623025143,-1e-10,0.7303904972223132,1.4607809944446264,1e-08,126
0.7476821981007766,annual-sunspots,True,True,1.4953644062015532,0.7402053761197691,True,simplicity,-1.2250786570906915,True,0.7476822006007765,,1.2250786569906915,-1e-10,0.7476821981007766,1.4953643962015533,1e-08,127
0.7629083560020481,annual-sunspots,True,True,1.5258167220040961,0.7552792724420275,True,simplicity,-1.225480664443727,True,0.7629083585020481,,1.225480664343727,-1e-10,0.7629083560020481,1.5258167120040962,1e-08,128
